time_sec,Section,sats,time,lat,long,velocity,afr,heading,height,FixType,accelX,accelY,accelZ,accelSqrt,gyroX,gyroY,gyroZ,magX,magY,magZ,mDirection,Time_ms
45142,Practice,16,45141.5,798.19665,-6054.21654,205.38,18.22544605119703,28.34,2.714,3,0,0,0,0,0,0,0,0,0,0,0,0
45143,Practice,16,45142.55,798.22572,-6054.2325,210.359,17.955195885340682,28.35,2.584,3,0,0,0,0,0,0,0,0,0,0,0,0
45144,Practice,16,45143.5,798.252594,-6054.247386,214.816,17.944046932402596,28.48,2.582,3,0,0,0,0,0,0,0,0,0,0,0,0
45145,Practice,16,45144.55,798.282864,-6054.264048,218.653,17.773760609897234,28.229,3.24,3,0,0,0,0,0,0,0,0,0,0,0,0
45146,Practice,16,45145.5,798.309438,-6054.2787,201.384,18.17320043956799,28.282,4.327,3,0,0,0,0,0,0,0,0,0,0,0,0
45147,Practice,16,45146.55,798.334488,-6054.292632,166.324,18.2129867960954,29.119,7.394,3,0,0,0,0,0,0,0,0,0,0,0,0

45148,Practice,16,45147.5,798.352836,-6054.303924,138.881,18.0598421688848,32.541,9.935,3,0,0,0,0,0,0,0,0,0,0,0,0
45149,Practice,15,45148.55,798.368862,-6054.316176,119.714,18.13432931271547,39.454,11.786,3,0,0,0,0,0,0,0,0,0,0,0,0
45150,Practice,15,45149.5,798.380256,-6054.327984,110.02,17.723066334724823,50.106,12.674,3,0,0,0,0,0,0,0,0,0,0,0,0
45151,Practice,16,45150.55,798.388086,-6054.342834,102.528,18.28170067489211,69.39,13.753,3,0,0,0,0,0,0,0,0,0,0,0,0
45152,Practice,16,45151.5,798.390804,-6054.356604,89.15,18.121794268426708,83.666,14.54,3,0,0,0,0,0,0,0,0,0,0,0,0
45153,Practice,16,45152.55,798.39183,-6054.368946,68.234,16.865525608744402,84.062,14.884,3,0,0,0,0,0,0,0,0,0,0,0,0
45154,Practice,16,45153.5,798.394716,-6054.37695,54.864,15.73347610139788,58.402,15.388,3,0,0,0,0,0,0,0,0,0,0,0,0
45155,Practice,15,45154.55,798.401472,-6054.381444,50.45,15.770562639779085,16.606,16.133,3,0,0,0,0,0,0,0,0,0,0,0,0
45156,Practice,15,45155.5,798.409608,-6054.381192,60.278,15.654760450302986,351.994,16.822,3,0,0,0,0,0,0,0,0,0,0,0,0
45157,Practice,16,45156.55,798.419994,-6054.377598,73.372,17.642170724710006,338.914,18.009,3,0,0,0,0,0,0,0,0,0,0,0,0
45158,Practice,16,45157.5,798.43062,-6054.371658,87.8,17.772150874146025,332.405,19.329,3,0,0,0,0,0,0,0,0,0,0,0,0
45159,Practice,15,45158.55,798.443652,-6054.363426,101.023,18.508834115010007,325.657,24.646,3,0,0,0,0,0,0,0,0,0,0,0,0
45160,Practice,15,45159.5,798.455052,-6054.35301,110.261,18.002701796217135,316.239,28.167,3,0,0,0,0,0,0,0,0,0,0,0,0
45200,Practice,14,45200.0,798.461166,-6054.346692,115.916,17.70495508490982,313.327,27.846,3,0,0,0,0,0,0,0,0,0,0,0,0
45201,Practice,15,45200.55,798.467838,-6054.33927,120.121,18.27653155806976,312.123,27.312,3,0,0,0,0,0,0,0,0,0,0,0,0
45202,Practice,15,45201.5,798.479652,-6054.325392,127.364,18.238372278847358,310.127,25.886,3,0,0,0,0,0,0,0,0,0,0,0,0
45203,Practice,15,45202.55,798.493302,-6054.309102,133.25,17.798657428538924,310.554,24.133,3,0,0,0,0,0,0,0,0,0,0,0,0
45204,Practice,15,45203.5,798.506274,-6054.29415,137.657,18.223833540098404,311.822,23.892,3,0,0,0,0,0,0,0,0,0,0,0,0
45205,Practice,15,45204.55,798.521682,-6054.27822,138.805,17.987544147450922,314.959,23.953,3,0,0,0,0,0,0,0,0,0,0,0,0
45206,Practice,15,45205.5,798.535416,-6054.263394,139.302,17.837992826055704,312.04,23.897,3,0,0,0,0,0,0,0,0,0,0,0,0
45207,Practice,15,45206.55,798.547992,-6054.245316,133.963,18.345824029318877,303.881,22.488,3,0,0,0,0,0,0,0,0,0,0,0,0
45208,Practice,15,45207.5,798.556758,-6054.231096,108.025,18.00368292113563,302.166,21.146,3,0,0,0,0,0,0,0,0,0,0,0,0
45209,Practice,16,45208.55,798.565524,-6054.218634,92.146,18.414507211529287,307.393,17.867,3,0,0,0,0,0,0,0,0,0,0,0,0
45210,Practice,16,45209.5,798.575832,-6054.210984,89.87,17.617404216166754,329.047,18.158,3,0,0,0,0,0,0,0,0,0,0,0,0
45211,Practice,16,45210.55,798.589956,-6054.206544,97.225,17.314972319452803,347.079,17.721,3,0,0,0,0,0,0,0,0,0,0,0,0
45212,Practice,16,45211.5,798.604188,-6054.204144,102.733,17.525976281624235,350.565,17.679,3,0,0,0,0,0,0,0,0,0,0,0,0
45213,Practice,16,45212.55,798.618918,-6054.20109,85.565,18.147654176406338,347.417,16.901,3,0,0,0,0,0,0,0,0,0,0,0,0
45214,Practice,16,45213.5,798.62868,-6054.199086,62.784,16.40888992129398,351.034,16.08,3,0,0,0,0,0,0,0,0,0,0,0,0
45215,Practice,16,45214.55,798.637398,-6054.199464,51.386,15.844785722002506,7.942,14.893,3,0,0,0,0,0,0,0,0,0,0,0,0
45216,Practice,16,45215.5,798.64389,-6054.199986,40.9,14.77461745353762,358.67,14.588,3,0,0,0,0,0,0,0,0,0,0,0,0
45217,Practice,16,45216.55,798.648552,-6054.19701,32.566,12.59594851402278,305.453,14.558,3,0,0,0,0,0,0,0,0,0,0,0,0
45218,Practice,16,45217.5,798.64863,-6054.192486,32.915,12.823924418832656,252.359,14.429,3,0,0,0,0,0,0,0,0,0,0,0,0
45219,Practice,15,45218.55,798.644154,-6054.189192,38.794,14.58291051782419,199.105,14.469,3,0,0,0,0,0,0,0,0,0,0,0,0
45220,Practice,16,45219.5,798.637518,-6054.188952,52.168,15.79001498241424,179.121,14.589,3,0,0,0,0,0,0,0,0,0,0,0,0
45221,Practice,16,45220.55,798.62733,-6054.188988,72.166,16.980650844816676,181.561,13.496,3,0,0,0,0,0,0,0,0,0,0,0,0
45222,Practice,16,45221.5,798.615522,-6054.18756,88.873,18.225250893793067,188.103,13.192,3,0,0,0,0,0,0,0,0,0,0,0,0
45223,Practice,16,45222.55,798.599994,-6054.18522,104.584,17.85073791589223,188.314,12.583,3,0,0,0,0,0,0,0,0,0,0,0,0
45224,Practice,16,45223.5,798.584028,-6054.183972,114.782,18.010834921539345,183.88,11.989,3,0,0,0,0,0,0,0,0,0,0,0,0
45225,Practice,15,45224.55,798.565068,-6054.184542,123.239,18.29823089889288,176.413,11.995,3,0,0,0,0,0,0,0,0,0,0,0,0
45226,Practice,15,45225.5,798.546834,-6054.186306,130.144,17.772330569975846,174.467,11.994,3,0,0,0,0,0,0,0,0,0,0,0,0
45227,Practice,15,45226.55,798.526914,-6054.188874,125.111,18.23979261890441,172.344,11.907,3,0,0,0,0,0,0,0,0,0,0,0,0
45228,Practice,15,45227.5,798.509544,-6054.191394,120.776,17.78691514541925,171.924,11.78,3,0,0,0,0,0,0,0,0,0,0,0,0
45229,Practice,15,45228.55,798.48996,-6054.194112,129.269,17.845029885109025,172.488,11.697,3,0,0,0,0,0,0,0,0,0,0,0,0
45230,Practice,15,45229.5,798.470754,-6054.196518,138.528,18.109476360167864,173.245,11.441,3,0,0,0,0,0,0,0,0,0,0,0,0
45231,Practice,15,45230.55,798.448008,-6054.198636,148.583,18.099242913333757,176.039,10.984,3,0,0,0,0,0,0,0,0,0,0,0,0
45232,Practice,15,45231.5,798.426216,-6054.201438,155.347,17.82299793456128,170.657,10.904,3,0,0,0,0,0,0,0,0,0,0,0,0
45233,Practice,16,45232.55,798.40191,-6054.204072,155.012,18.228407796940147,176.596,9.142,3,0,0,0,0,0,0,0,0,0,0,0,0
45234,Practice,16,45233.5,798.380088,-6054.207402,153.202,17.948533159852037,168.841,7.899,3,0,0,0,0,0,0,0,0,0,0,0,0
45235,Practice,16,45234.55,798.356514,-6054.210132,145.001,18.26531997264869,176.3,7.688,3,0,0,0,0,0,0,0,0,0,0,0,0
45236,Practice,16,45235.5,798.337782,-6054.21288,124.214,17.804673844135387,168.778,7.097,3,0,0,0,0,0,0,0,0,0,0,0,0
45237,Practice,16,45236.55,798.320574,-6054.21612,100.886,17.7428921585029,170.467,6.399,3,0,0,0,0,0,0,0,0,0,0,0,0
45238,Practice,16,45237.5,798.308322,-6054.21762,76.252,17.796554423024745,174.987,5.962,3,0,0,0,0,0,0,0,0,0,0,0,0
45239,Practice,15,45238.55,798.298392,-6054.216108,56.239,14.813072762726645,198.509,6.185,3,0,0,0,0,0,0,0,0,0,0,0,0
45240,Practice,14,45239.5,798.29268,-6054.211068,53.395,15.952389941974324,232.172,5.645,3,0,0,0,0,0,0,0,0,0,0,0,0
45241,Practice,14,45240.55,798.289992,-6054.202056,63.868,16.04006584986422,260.104,5.875,3,0,0,0,0,0,0,0,0,0,0,0,0
45242,Practice,15,45241.5,798.289554,-6054.191172,79.967,18.03653695647292,267.994,6.011,3,0,0,0,0,0,0,0,0,0,0,0,0
45243,Practice,15,45242.55,798.286974,-6054.178722,78.3,17.95781223095619,250.84,5.707,3,0,0,0,0,0,0,0,0,0,0,0,0
45244,Practice,15,45243.5,798.280722,-6054.168924,81.929,17.459136237771794,228.239,5.522,3,0,0,0,0,0,0,0,0,0,0,0,0
45245,Practice,15,45244.55,798.269508,-6054.16131,88.589,17.787932358521008,206.951,5.266,3,0,0,0,0,0,0,0,0,0,0,0,0
45246,Practice,15,45245.5,798.257274,-6054.155796,95.152,18.030124628352517,204.393,5.138,3,0,0,0,0,0,0,0,0,0,0,0,0
45247,Practice,16,45246.55,798.246048,-6054.148188,80.262,17.471495106240294,219.089,4.788,3,0,0,0,0,0,0,0,0,0,0,0,0
45248,Practice,15,45247.5,798.23937,-6054.140058,68.67,17.109153408996978,237.941,4.947,3,0,0,0,0,0,0,0,0,0,0,0,0
45249,Practice,15,45248.55,798.235806,-6054.129906,69.156,16.972403449315543,251.218,5.15,3,0,0,0,0,0,0,0,0,0,0,0,0
45250,Practice,16,45249.5,798.230004,-6054.121722,71.906,16.794816335531074,224.895,5.086,3,0,0,0,0,0,0,0,0,0,0,0,0
45251,Practice,15,45250.55,798.22017,-6054.113802,85.478,17.78249799795736,220.874,5.292,3,0,0,0,0,0,0,0,0,0,0,0,0
45252,Practice,15,45251.5,798.211236,-6054.103356,101.347,18.080961780230037,232.398,5.058,3,0,0,0,0,0,0,0,0,0,0,0,0
45253,Practice,15,45252.55,798.202008,-6054.088146,116.492,18.17220303752038,240.99,4.823,3,0,0,0,0,0,0,0,0,0,0,0,0
45254,Practice,15,45253.5,798.195078,-6054.07158,126.284,18.121895221626016,250.195,4.654,3,0,0,0,0,0,0,0,0,0,0,0,0
45255,Practice,15,45254.55,798.190854,-6054.05172,124.985,17.40424054912139,262.357,4.55,3,0,0,0,0,0,0,0,0,0,0,0,0
45256,Practice,15,45255.5,798.191034,-6054.033702,123.318,18.03218096793781,274.831,4.636,3,0,0,0,0,0,0,0,0,0,0,0,0
45257,Practice,15,45256.55,798.195138,-6054.014088,124.265,17.76565514865988,285.729,4.942,3,0,0,0,0,0,0,0,0,0,0,0,0
45258,Practice,15,45257.5,798.198882,-6053.996616,121.104,17.923632693303283,278.692,4.935,3,0,0,0,0,0,0,0,0,0,0,0,0
45259,Practice,15,45258.55,798.199494,-6053.977656,116.946,17.9960999417666,268.339,5.008,3,0,0,0,0,0,0,0,0,0,0,0,0
45260,Practice,15,45259.5,798.19791,-6053.960388,120.769,17.508563951762955,263.325,4.717,3,0,0,0,0,0,0,0,0,0,0,0,0
45300,Practice,16,45300.0,798.196512,-6053.951082,123.109,17.748147022596427,260.422,4.575,3,0,0,0,0,0,0,0,0,0,0,0,0
45301,Practice,16,45300.55,798.194298,-6053.941032,121.705,17.36021707327964,256.308,4.587,3,0,0,0,0,0,0,0,0,0,0,0,0
45302,Practice,16,45301.5,798.18861,-6053.923914,126.356,18.01774475918767,248.11,4.744,3,0,0,0,0,0,0,0,0,0,0,0,0
45303,Practice,15,45302.55,798.17946,-6053.906232,117.853,17.871832116236778,239.204,4.738,3,0,0,0,0,0,0,0,0,0,0,0,0
45304,Practice,16,45303.5,798.170988,-6053.893392,97.308,18.214763107603392,235.261,4.74,3,0,0,0,0,0,0,0,0,0,0,0,0
45305,Practice,14,45304.55,798.16269,-6053.88252,77.342,18.303295576682174,228.547,4.561,3,0,0,0,0,0,0,0,0,0,0,0,0
45306,Practice,16,45305.5,798.154224,-6053.87673,69.041,16.334898593238275,203.127,4.028,3,0,0,0,0,0,0,0,0,0,0,0,0
45307,Practice,16,45306.55,798.14259,-6053.875956,78.75,18.082489806574355,176.686,3.759,3,0,0,0,0,0,0,0,0,0,0,0,0
45308,Practice,15,45307.5,798.130176,-6053.87823,93.186,18.07183880345812,167.998,3.604,3,0,0,0,0,0,0,0,0,0,0,0,0
45309,Practice,16,45308.55,798.114378,-6053.882898,108.396,17.846216237060435,160.539,3.01,3,0,0,0,0,0,0,0,0,0,0,0,0
45310,Practice,16,45309.5,798.100104,-6053.891208,117.742,18.19155979304569,146.501,2.922,3,0,0,0,0,0,0,0,0,0,0,0,0
45311,Practice,16,45310.55,798.084468,-6053.903892,131.364,18.580843744380445,139.119,3.018,3,0,0,0,0,0,0,0,0,0,0,0,0
45312,Practice,16,45311.5,798.069738,-6053.917206,139.846,17.825797757127305,138.305,2.578,3,0,0,0,0,0,0,0,0,0,0,0,0
45313,Practice,16,45312.55,798.051738,-6053.932764,151.913,17.317575695265433,142.031,2.07,3,0,0,0,0,0,0,0,0,0,0,0,0
45314,Practice,16,45313.5,798.035196,-6053.945406,137.736,18.039762538273347,141.744,2.946,3,0,0,0,0,0,0,0,0,0,0,0,0
45315,Practice,16,45314.55,798.021126,-6053.960274,125.284,18.51664112762609,128.013,3.752,3,0,0,0,0,0,0,0,0,0,0,0,0
45316,Practice,15,45315.5,798.012732,-6053.976438,126.792,17.919553238426932,112.834,2.499,3,0,0,0,0,0,0,0,0,0,0,0,0
45317,Practice,14,45316.55,798.006486,-6053.996244,129.481,18.21682423329932,107.742,3.111,3,0,0,0,0,0,0,0,0,0,0,0,0
45318,Practice,16,45317.5,797.999118,-6054.013584,130.259,17.949373054840397,117.351,3.119,3,0,0,0,0,0,0,0,0,0,0,0,0
45319,Practice,16,45318.55,797.987886,-6054.031116,129.874,17.973016342410745,125.201,3.251,3,0,0,0,0,0,0,0,0,0,0,0,0
45320,Practice,16,45319.5,797.977446,-6054.045624,118.577,17.84912012596126,127.414,3.297,3,0,0,0,0,0,0,0,0,0,0,0,0
45321,Practice,16,45320.55,797.966562,-6054.059922,108.691,17.60253672632373,127.846,3.195,3,0,0,0,0,0,0,0,0,0,0,0,0
45322,Practice,16,45321.5,797.957256,-6054.071772,101.628,17.93110760221466,128.873,3.115,3,0,0,0,0,0,0,0,0,0,0,0,0
45323,Practice,16,45322.55,797.94651,-6054.083526,99.191,17.914949853951306,135.966,3.069,3,0,0,0,0,0,0,0,0,0,0,0,0
45324,Practice,16,45323.5,797.93739,-6054.092856,83.142,17.622196198599717,133.382,3.215,3,0,0,0,0,0,0,0,0,0,0,0,0
45325,Practice,16,45324.55,797.92995,-6054.101952,69.671,16.64967299479999,131.011,3.2,3,0,0,0,0,0,0,0,0,0,0,0,0
45326,Practice,16,45325.6,797.922918,-6054.10974,61.355,15.411994235785231,129.937,4.137,3,0,0,0,0,0,0,0,0,0,0,0,0
45327,Practice,16,45326.7,797.918298,-6054.11778,50.753,15.863378767983685,112.23,4.651,3,0,0,0,0,0,0,0,0,0,0,0,0
45328,Practice,15,45327.55,797.917056,-6054.123906,47.74,15.378245535820364,95.055,4.525,3,0,0,0,0,0,0,0,0,0,0,0,0
45329,Practice,16,45328.55,797.918766,-6054.130524,44.039,15.164803994349697,58.923,4.366,3,0,0,0,0,0,0,0,0,0,0,0,0
45330,Practice,16,45329.5,797.924346,-6054.13407,50.821,15.847984660700828,18.341,4.105,3,0,0,0,0,0,0,0,0,0,0,0,0
45331,Practice,15,45330.55,797.934102,-6054.13383,70.301,16.575452290211445,352.038,3.958,3,0,0,0,0,0,0,0,0,0,0,0,0
45332,Practice,16,45331.5,797.945148,-6054.129912,88.312,17.733686848880303,337.068,3.846,3,0,0,0,0,0,0,0,0,0,0,0,0
45333,Practice,16,45332.55,797.959308,-6054.123276,104.216,17.72417630607535,336.659,3.494,3,0,0,0,0,0,0,0,0,0,0,0,0
45334,Practice,16,45333.5,797.974926,-6054.118368,120.398,17.770603753758294,346.44,3.416,3,0,0,0,0,0,0,0,0,0,0,0,0
45335,Practice,16,45334.55,797.995164,-6054.117684,133.088,17.787971743668972,1.45,3.08,3,0,0,0,0,0,0,0,0,0,0,0,0
45336,Practice,16,45335.5,798.014706,-6054.121116,141.98,18.391430526892368,10.487,3.103,3,0,0,0,0,0,0,0,0,0,0,0,0
45337,Practice,15,45336.55,798.037128,-6054.12987,155.124,18.118131526612583,22.26,3.004,3,0,0,0,0,0,0,0,0,0,0,0,0
45338,Practice,16,45337.5,798.058014,-6054.13989,165.1,18.00030344462818,25.682,3.679,3,0,0,0,0,0,0,0,0,0,0,0,0
45339,Practice,16,45338.55,798.082068,-6054.15234,174.676,18.263986895174675,27.103,4.017,3,0,0,0,0,0,0,0,0,0,0,0,0
45340,Practice,16,45339.5,798.104664,-6054.164592,181.933,18.10985224133026,28.244,3.929,3,0,0,0,0,0,0,0,0,0,0,0,0
45341,Practice,16,45340.55,798.130656,-6054.178878,190.159,18.10832458239008,28.227,3.626,3,0,0,0,0,0,0,0,0,0,0,0,0
45342,Practice,16,45341.5,798.154986,-6054.192486,196.15,17.948763478261853,28.975,3.527,3,0,0,0,0,0,0,0,0,0,0,0,0
45343,Practice,16,45342.55,798.182874,-6054.20799,203.026,18.27491478811844,28.348,3.177,3,0,0,0,0,0,0,0,0,0,0,0,0
45344,Practice,16,45343.5,798.208878,-6054.222372,208.332,17.969275733797417,28.314,2.998,3,0,0,0,0,0,0,0,0,0,0,0,0
45345,Practice,16,45344.55,798.238356,-6054.238746,214.15,18.07978365509557,28.553,3.208,3,0,0,0,0,0,0,0,0,0,0,0,0
45346,Practice,16,45345.5,798.265638,-6054.253872,218.106,18.10935456231602,28.369,3.577,3,0,0,0,0,0,0,0,0,0,0,0,0
45347,Practice,16,45346.55,798.296334,-6054.27084,221.803,17.961626106590927,28.253,4.08,3,0,0,0,0,0,0,0,0,0,0,0,0
45348,Practice,16,45347.5,798.324384,-6054.286386,220.093,17.63408495544582,28.286,7.001,3,0,0,0,0,0,0,0,0,0,0,0,0
45349,Practice,16,45348.55,798.350946,-6054.301734,173.477,18.06114737641598,31.237,10.831,3,0,0,0,0,0,0,0,0,0,0,0,0
45350,Practice,16,45349.5,798.368682,-6054.314892,143.208,18.337554698568727,38.959,12.921,3,0,0,0,0,0,0,0,0,0,0,0,0
45351,Practice,16,45350.55,798.38268,-6054.330618,127.454,18.0944064818665,54.149,14.031,3,0,0,0,0,0,0,0,0,0,0,0,0
45352,Practice,15,45351.5,798.389448,-6054.346464,112.18,17.84323420951649,72.838,15.149,3,0,0,0,0,0,0,0,0,0,0,0,0
45353,Practice,16,45352.55,798.391794,-6054.36195,85.961,17.945958532660754,85.962,15.713,3,0,0,0,0,0,0,0,0,0,0,0,0
45354,Practice,16,45353.5,798.393318,-6054.372606,68.566,16.83892616699749,73.204,16.217,3,0,0,0,0,0,0,0,0,0,0,0,0
45355,Practice,15,45354.55,798.400032,-6054.380046,61.538,15.747849608314148,33.061,16.858,3,0,0,0,0,0,0,0,0,0,0,0,0
45356,Practice,15,45355.5,798.409044,-6054.382074,66.938,16.63075183883035,6.2,17.2,3,0,0,0,0,0,0,0,0,0,0,0,0
45357,Practice,16,45356.55,798.420738,-6054.37899,79.434,18.379119054948887,342.922,17.455,3,0,0,0,0,0,0,0,0,0,0,0,0
45358,Practice,16,45357.5,798.433008,-6054.372252,99.148,17.914433413776305,333.031,18.773,3,0,0,0,0,0,0,0,0,0,0,0,0
45359,Practice,16,45358.55,798.446988,-6054.362808,110.315,17.814304616371505,324.745,26.238,3,0,0,0,0,0,0,0,0,0,0,0,0
45360,Practice,14,45359.5,798.45927,-6054.350724,122.44,17.997787529013582,315.317,29.313,3,0,0,0,0,0,0,0,0,0,0,0,0
45400,Practice,15,45400.0,798.465816,-6054.34362,127.872,17.92020411364163,312.349,28.424,3,0,0,0,0,0,0,0,0,0,0,0,0
45401,Practice,15,45400.55,798.473208,-6054.335088,136.789,18.107666159492872,310.489,27.572,3,0,0,0,0,0,0,0,0,0,0,0,0
45402,Practice,15,45401.5,798.48669,-6054.319326,147.542,17.814780733479775,311.133,26.551,3,0,0,0,0,0,0,0,0,0,0,0,0
45403,Practice,14,45402.55,798.502806,-6054.300672,156.935,17.952814221168147,312.247,27.263,3,0,0,0,0,0,0,0,0,0,0,0,0
45404,Practice,14,45403.5,798.519294,-6054.283302,167.17,17.68173996098496,315.014,28.324,3,0,0,0,0,0,0,0,0,0,0,0,0
45405,Practice,15,45404.55,798.537456,-6054.262608,168.131,17.80410756681098,309.126,29.914,3,0,0,0,0,0,0,0,0,0,0,0,0
45406,Practice,15,45405.5,798.550242,-6054.243576,155.722,18.134332799465906,303.097,29.192,3,0,0,0,0,0,0,0,0,0,0,0,0
45407,Practice,15,45406.55,798.56031,-6054.227394,111.204,18.01205310170395,302.592,28.555,3,0,0,0,0,0,0,0,0,0,0,0,0
45408,Practice,15,45407.5,798.569406,-6054.216684,96.048,18.192007082173188,314.174,28.882,3,0,0,0,0,0,0,0,0,0,0,0,0
45409,Practice,15,45408.55,798.582774,-6054.210138,97.967,17.924384472898232,340.476,29.228,3,0,0,0,0,0,0,0,0,0,0,0,0
45410,Practice,15,45409.5,798.597612,-6054.207066,108.508,18.14808731995926,350.55,27.363,3,0,0,0,0,0,0,0,0,0,0,0,0
45411,Practice,15,45410.55,798.612318,-6054.204474,85.342,18.13552071585092,349.105,26.518,3,0,0,0,0,0,0,0,0,0,0,0,0
45412,Practice,15,45411.5,798.62286,-6054.201996,70.898,17.63850432010544,346.856,26.49,3,0,0,0,0,0,0,0,0,0,0,0,0
45413,Practice,15,45412.55,798.632646,-6054.200388,58.907,15.288025112359142,354.802,25.098,3,0,0,0,0,0,0,0,0,0,0,0,0
45414,Practice,15,45413.5,798.640032,-6054.201012,48.258,15.470092046616774,8.686,23.153,3,0,0,0,0,0,0,0,0,0,0,0,0
45415,Practice,15,45414.55,798.646554,-6054.200898,36.418,14.377917101492072,348.959,22.283,3,0,0,0,0,0,0,0,0,0,0,0,0
45416,Practice,14,45415.5,798.649926,-6054.197676,30.298,12.89027761593686,298.365,22.115,3,0,0,0,0,0,0,0,0,0,0,0,0
45417,Practice,15,45416.55,798.649362,-6054.192858,32.872,13.356996050074718,242.642,21.777,3,0,0,0,0,0,0,0,0,0,0,0,0
45418,Practice,16,45417.5,798.645102,-6054.190326,36.421,14.491630743900464,196.737,21.714,3,0,0,0,0,0,0,0,0,0,0,0,0
45419,Practice,15,45418.55,798.638154,-6054.190194,49.162,15.818593148364933,178.335,21.613,3,0,0,0,0,0,0,0,0,0,0,0,0
45420,Practice,15,45419.5,798.629592,-6054.190212,65.48,16.035697161276147,181.697,20.282,3,0,0,0,0,0,0,0,0,0,0,0,0
45421,Practice,15,45420.55,798.617442,-6054.188898,84.218,17.611430588644396,187.243,19.756,3,0,0,0,0,0,0,0,0,0,0,0,0
45422,Practice,15,45421.5,798.60432,-6054.186774,97.902,17.673029642129542,189.467,19.07,3,0,0,0,0,0,0,0,0,0,0,0,0
45423,Practice,16,45422.55,798.587526,-6054.18534,111.676,17.975294059512034,183.743,18.74,3,0,0,0,0,0,0,0,0,0,0,0,0
45424,Practice,16,45423.5,798.57045,-6054.185466,123.376,17.58089126930805,178.149,18.685,3,0,0,0,0,0,0,0,0,0,0,0,0
45425,Practice,16,45424.55,798.549678,-6054.187242,136.526,18.1435486946356,174.752,18.751,3,0,0,0,0,0,0,0,0,0,0,0,0
45426,Practice,16,45425.5,798.52923,-6054.189312,147.55,18.237943575299827,174.089,18.586,3,0,0,0,0,0,0,0,0,0,0,0,0
45427,Practice,16,45426.55,798.5052,-6054.192066,155.196,18.35147460506064,173.159,18.202,3,0,0,0,0,0,0,0,0,0,0,0,0
45428,Practice,16,45427.5,798.483096,-6054.194976,156.103,18.008120125352878,172.5,17.966,3,0,0,0,0,0,0,0,0,0,0,0,0
45429,Practice,16,45428.55,798.458328,-6054.198348,158.89,18.30226894510129,172.15,17.636,3,0,0,0,0,0,0,0,0,0,0,0,0
45430,Practice,16,45429.5,798.435834,-6054.201384,157.95,18.275178408758517,172.316,17.134,3,0,0,0,0,0,0,0,0,0,0,0,0
45431,Practice,15,45430.55,798.411222,-6054.2046,155.592,17.285777457831706,172.762,15.892,3,0,0,0,0,0,0,0,0,0,0,0,0
45432,Practice,16,45431.5,798.389154,-6054.207432,154.847,18.22319647625983,172.72,13.345,3,0,0,0,0,0,0,0,0,0,0,0,0
45433,Practice,16,45432.55,798.364914,-6054.21033,151.495,17.833151821791336,173.66,11.922,3,0,0,0,0,0,0,0,0,0,0,0,0
45434,Practice,16,45433.5,798.345492,-6054.212742,127.242,17.97731627780831,172.167,11.451,3,0,0,0,0,0,0,0,0,0,0,0,0
45435,Practice,16,45434.55,798.327468,-6054.215418,106.801,17.79920900201178,171.474,10.9,3,0,0,0,0,0,0,0,0,0,0,0,0
45436,Practice,16,45435.5,798.314166,-6054.217404,84.658,17.526871597242586,171.674,10.305,3,0,0,0,0,0,0,0,0,0,0,0,0
45437,Practice,16,45436.55,798.30312,-6054.218064,60.509,15.5481311746117,181.55,10.067,3,0,0,0,0,0,0,0,0,0,0,0,0
45438,Practice,16,45437.5,798.296448,-6054.215424,45.14,14.982590620657303,213.578,10.021,3,0,0,0,0,0,0,0,0,0,0,0,0
45439,Practice,16,45438.55,798.292134,-6054.208494,55.786,14.959767523039591,245.898,9.427,3,0,0,0,0,0,0,0,0,0,0,0,0
45440,Practice,16,45439.5,798.29076,-6054.199188,71.197,17.44766815467133,265.175,9.702,3,0,0,0,0,0,0,0,0,0,0,0,0
45441,Practice,16,45440.55,798.289518,-6054.1866,79.272,18.07381735379138,261.269,9.294,3,0,0,0,0,0,0,0,0,0,0,0,0
45442,Practice,16,45441.5,798.285906,-6054.175758,79.531,18.12471330514757,244.37,8.976,3,0,0,0,0,0,0,0,0,0,0,0,0
45443,Practice,16,45442.55,798.277374,-6054.165768,85.399,18.27329483120215,219.888,8.09,3,0,0,0,0,0,0,0,0,0,0,0,0
45444,Practice,16,45443.5,798.266124,-6054.159612,92.603,17.764340315895186,204.299,7.686,3,0,0,0,0,0,0,0,0,0,0,0,0
45445,Practice,15,45444.55,798.2529,-6054.153438,85.928,18.19647419982272,206.869,7.288,3,0,0,0,0,0,0,0,0,0,0,0,0
45446,Practice,15,45445.5,798.243936,-6054.14628,74.898,17.594580645473965,223.018,7.424,3,0,0,0,0,0,0,0,0,0,0,0,0
45447,Practice,16,45446.55,798.238176,-6054.136884,64.951,16.459251169970763,247.897,7.611,3,0,0,0,0,0,0,0,0,0,0,0,0
45448,Practice,16,45447.5,798.235134,-6054.127896,65.423,16.114022600820803,243.261,7.864,3,0,0,0,0,0,0,0,0,0,0,0,0
45449,Practice,16,45448.55,798.227334,-6054.11979,76.226,17.699125777700363,218.996,8.025,3,0,0,0,0,0,0,0,0,0,0,0,0
45450,Practice,16,45449.5,798.218262,-6054.111504,90.922,18.07647589101986,225.307,8.14,3,0,0,0,0,0,0,0,0,0,0,0,0
45451,Practice,16,45450.55,798.208314,-6054.098526,109.566,18.05052221790676,235.229,8.293,3,0,0,0,0,0,0,0,0,0,0,0,0
